15.869, 0.990
15.878, 0.990
15.880, 0.990
15.935, 0.990
15.938, 0.990
15.943, 0.990
16.007, 0.990
16.011, 0.990
16.014, 0.990
16.072, 0.990
16.079, 0.990
16.080, 0.990
16.135, 0.853
16.138, 0.853
16.142, 0.853
16.207, 0.688
16.212, 0.688
16.214, 0.688
16.270, 0.618
16.276, 0.618
16.276, 0.618
16.338, 0.601
16.341, 0.601
16.346, 0.601
16.403, 0.608
16.406, 0.608
16.411, 0.608
16.470, 0.619
16.476, 0.619
16.477, 0.619
16.544, 0.632
16.545, 0.632
16.546, 0.632
16.612, 0.637
16.612, 0.637
16.613, 0.637
16.677, 0.641
16.678, 0.641
16.679, 0.641
16.745, 0.636
16.745, 0.636
16.749, 0.636
16.801, 0.639
16.810, 0.639
16.810, 0.639
16.868, 0.635
16.871, 0.635
16.878, 0.635
16.945, 0.638
16.946, 0.638
16.946, 0.638
17.013, 0.645
17.013, 0.645
17.014, 0.645
17.068, 0.649
17.083, 0.649
17.088, 0.649
17.143, 0.643
17.160, 0.643
17.161, 0.640
17.207, 0.633
17.215, 0.633
17.217, 0.628
17.268, 0.613
17.277, 0.613
17.285, 0.607
17.335, 0.586
17.342, 0.586
17.349, 0.580
17.403, 0.562
17.424, 0.562
17.427, 0.556
17.470, 0.543
17.479, 0.543
17.488, 0.541
17.535, 0.533
17.544, 0.533
17.555, 0.533
17.603, 0.534
17.611, 0.534
17.628, 0.537
17.672, 0.544
17.690, 0.544
17.691, 0.546
17.740, 0.554
17.758, 0.554
17.758, 0.557
17.807, 0.563
17.814, 0.563
17.821, 0.564
17.875, 0.571
17.889, 0.571
17.896, 0.575
17.936, 0.583
17.958, 0.583
17.967, 0.586
18.004, 0.593
18.018, 0.593
18.028, 0.594
18.071, 0.608
18.082, 0.608
18.095, 0.609
18.135, 0.625
18.142, 0.625
18.154, 0.633
18.201, 0.657
18.214, 0.657
18.227, 0.664
18.268, 0.689
18.280, 0.689
18.296, 0.696
18.336, 0.721
18.349, 0.721
18.357, 0.729
18.407, 0.764
18.416, 0.764
18.425, 0.775
18.471, 0.797
18.488, 0.797
18.488, 0.805
18.538, 0.829
18.544, 0.829
18.561, 0.834
18.603, 0.841
18.612, 0.841
18.622, 0.842
18.670, 0.836
18.682, 0.836
18.686, 0.832
18.735, 0.808
18.744, 0.808
18.754, 0.796
18.803, 0.768
18.812, 0.768
18.824, 0.758
18.868, 0.723
18.878, 0.723
18.889, 0.711
18.934, 0.683
18.943, 0.683
18.952, 0.672
19.001, 0.642
19.012, 0.642
19.016, 0.633
19.068, 0.608
19.082, 0.608
19.091, 0.599
19.142, 0.578
19.149, 0.578
19.157, 0.576
19.201, 0.567
19.216, 0.567
19.219, 0.565
