13.988,f_strategy_slowD
13.993,f_strategy_slowD
13.997,f_strategy_slowD
14.054,f_strategy_slowD
14.057,f_strategy_slowD
14.061,f_strategy_slowD
14.121,f_strategy_slowD
14.124,f_strategy_slowD
14.128,f_strategy_slowD
14.187,f_strategy_slowD
14.192,f_strategy_slowD
14.196,f_strategy_slowD
14.253,f_strategy_slowD
14.259,f_strategy_slowD
14.264,f_strategy_slowD
14.321,f_strategy_slowD
14.327,f_strategy_slowD
14.331,f_strategy_slowD
14.387,f_strategy_slowD
14.393,f_strategy_slowD
14.397,f_strategy_slowD
14.453,f_strategy_slowD
14.459,f_strategy_slowD
14.463,f_strategy_slowD
14.526,f_strategy_slowD
14.531,f_strategy_slowD
14.534,f_strategy_slowD
14.588,f_strategy_slowD
14.593,f_strategy_slowD
14.597,f_strategy_slowD
14.654,f_strategy_slowD
14.660,f_strategy_slowD
14.664,f_strategy_slowD
14.721,f_strategy_slowD
14.727,f_strategy_slowD
14.731,f_strategy_slowD
14.787,f_strategy_slowD
14.793,f_strategy_slowD
14.797,f_strategy_slowD
14.853,f_strategy_slowD
14.859,f_strategy_slowD
14.863,f_strategy_slowD
14.921,f_strategy_slowD
14.927,f_strategy_slowD
14.930,f_strategy_slowD
14.988,f_strategy_slowD
14.993,f_strategy_slowD
14.997,f_strategy_slowD
15.053,f_strategy_slowD
15.058,f_strategy_slowD
15.062,f_strategy_slowD
15.122,f_strategy_slowD
15.129,f_strategy_slowD
15.134,f_strategy_slowD
15.189,f_strategy_slowD
15.196,f_strategy_slowD
15.201,f_strategy_slowD
15.255,f_strategy_slowD
15.261,f_strategy_slowD
15.266,f_strategy_slowD
15.322,f_strategy_slowD
15.329,f_strategy_slowD
15.333,f_strategy_slowD
15.389,f_strategy_slowD
15.395,f_strategy_slowD
15.400,f_strategy_slowD
15.455,f_strategy_slowD
15.462,f_strategy_slowD
15.467,f_strategy_slowD
15.522,f_strategy_slowD
15.529,f_strategy_slowD
15.534,f_strategy_slowD
15.589,f_strategy_slowD
15.596,f_strategy_slowD
15.601,f_strategy_slowD
15.655,f_strategy_slowD
15.662,f_strategy_slowD
15.667,f_strategy_slowD
15.723,f_strategy_slowD
15.729,f_strategy_slowD
15.734,f_strategy_slowD
15.789,f_strategy_slowD
15.795,f_strategy_slowD
15.801,f_strategy_slowD
15.860,f_strategy_slowD
15.865,f_strategy_slowD
15.870,f_strategy_slowD
15.923,f_strategy_slowD
15.929,f_strategy_slowD
15.935,f_strategy_slowD
15.990,f_strategy_slowD
15.996,f_strategy_slowD
16.002,f_strategy_slowD
16.055,f_strategy_slowD
16.066,f_strategy_slowD
16.072,f_strategy_slowD
16.122,f_strategy_slowD
16.129,f_strategy_slowD
16.134,f_strategy_slowD
16.189,f_strategy_slowD
16.195,f_strategy_slowD
16.201,f_strategy_slowD
16.255,f_strategy_slowD
16.268,f_strategy_slowD
16.275,f_strategy_slowD
16.326,f_strategy_slowD
16.333,f_strategy_slowD
16.339,f_strategy_slowD
16.389,f_strategy_slowD
16.396,f_strategy_slowD
16.403,f_strategy_slowD
16.456,f_strategy_slowD
16.463,f_strategy_slowD
16.470,f_strategy_slowD
16.522,f_strategy_slowD
16.530,f_strategy_slowD
16.536,f_strategy_slowD
16.589,f_strategy_slowD
16.596,f_strategy_slowD
16.603,f_strategy_slowD
16.655,f_strategy_slowD
16.663,f_strategy_slowD
16.670,f_strategy_slowD
16.725,f_strategy_slowD
16.733,f_strategy_slowD
16.741,f_strategy_slowD
16.792,f_strategy_slowD
16.797,f_strategy_slowD
16.803,f_strategy_slowD
16.856,f_strategy_slowD
16.862,f_strategy_slowD
16.868,f_strategy_slowD
16.918,both close
16.921,both close
16.923,both close
16.985,both close
16.987,both close
16.989,both close
17.052,both close
17.054,both close
17.056,both close
17.118,both close
17.121,both close
17.123,both close
