17.727, 0.990
17.728, 0.990
17.740, 0.990
17.743, 0.990
17.743, 0.990
17.744, 0.990
17.805, 0.831
17.806, 0.831
17.812, 0.831
17.814, 0.831
17.815, 0.765
17.815, 0.765
17.874, 0.629
17.874, 0.629
17.874, 0.629
17.874, 0.591
17.883, 0.591
17.883, 0.591
17.926, 0.500
17.927, 0.500
17.930, 0.500
17.932, 0.500
17.937, 0.489
17.941, 0.489
17.993, 0.504
17.995, 0.504
17.999, 0.504
18.004, 0.520
18.073, 0.593
18.074, 0.593
18.074, 0.593
18.075, 0.593
18.076, 0.618
18.076, 0.618
18.136, 0.695
18.137, 0.695
18.138, 0.695
18.139, 0.722
18.205, 0.782
18.206, 0.782
18.206, 0.782
18.206, 0.798
18.207, 0.798
18.267, 0.835
18.271, 0.835
18.275, 0.835
18.277, 0.835
18.278, 0.843
18.279, 0.843
18.326, 0.857
18.329, 0.857
18.330, 0.857
18.331, 0.857
18.335, 0.860
18.393, 0.861
18.395, 0.861
18.404, 0.861
18.406, 0.861
18.406, 0.860
18.406, 0.860
18.466, 0.857
18.472, 0.857
18.472, 0.857
18.473, 0.857
18.473, 0.854
18.474, 0.854
18.529, 0.848
18.538, 0.848
18.540, 0.848
18.540, 0.848
18.541, 0.846
18.542, 0.846
18.594, 0.837
18.606, 0.837
18.607, 0.837
18.608, 0.833
18.609, 0.833
18.609, 0.833
18.661, 0.823
18.672, 0.823
18.672, 0.823
18.672, 0.823
18.673, 0.819
18.673, 0.819
18.726, 0.807
18.733, 0.803
18.740, 0.803
18.796, 0.789
18.802, 0.784
18.810, 0.784
18.863, 0.772
18.867, 0.768
18.876, 0.768
18.932, 0.759
18.947, 0.756
18.947, 0.756
18.995, 0.752
19.003, 0.752
19.014, 0.752
19.063, 0.757
19.071, 0.760
19.074, 0.760
19.130, 0.775
19.142, 0.781
19.147, 0.781
19.198, 0.806
19.206, 0.816
19.206, 0.816
19.263, 0.850
19.272, 0.862
19.275, 0.862
19.328, 0.897
19.339, 0.909
19.348, 0.909
19.394, 0.941
19.406, 0.950
19.411, 0.950
19.460, 0.971
19.489, 0.976
19.489, 0.976
19.527, 0.985
19.537, 0.987
19.546, 0.987
19.593, 0.990
19.601, 0.990
19.605, 0.990
19.665, 0.990
19.667, 0.990
19.673, 0.990
19.727, 0.990
19.738, 0.990
19.741, 0.990
19.794, 0.990
19.804, 0.990
19.807, 0.990
19.868, 0.990
19.878, 0.990
19.878, 0.990
