0.064, 0.000, 0.000, 0.000
0.080, 0.000, 0.000, 0.000
0.097, 0.000, 0.000, 0.000
0.114, 0.000, 0.000, 0.000
0.130, 0.000, 0.000, 0.000
0.147, 0.000, 0.000, 0.000
0.164, 0.000, 0.000, 0.000
0.180, 0.000, 0.000, 0.000
0.197, 0.000, 0.000, 0.000
0.214, 0.000, 0.000, 0.000
0.231, 0.000, 0.000, 0.000
0.247, 0.000, 0.000, 0.000
0.263, 0.000, 0.000, 0.000
0.280, 0.000, 0.000, 0.000
0.297, 0.000, 0.000, 0.000
0.313, 0.000, 0.000, 0.000
0.330, 0.000, 0.000, 0.000
0.347, 0.000, 0.000, 0.000
0.363, 0.000, 0.000, 0.000
0.380, 0.000, 0.000, 0.000
0.397, 0.000, 0.000, 0.000
0.414, 0.000, 0.000, 0.000
0.430, -0.412, 0.067, 0.033
0.447, -0.412, 0.067, 0.033
0.464, -0.412, 0.067, 0.033
0.480, -0.412, 0.067, 0.033
0.497, -0.412, 0.067, 0.033
0.514, -0.412, 0.067, 0.032
0.531, -0.412, 0.067, 0.033
0.547, -0.412, 0.067, 0.032
0.564, -0.412, 0.067, 0.033
0.580, -0.412, 0.067, 0.033
0.597, -0.412, 0.067, 0.033
0.614, -0.412, 0.067, 0.033
0.630, -0.412, 0.067, 0.033
0.647, -0.412, 0.067, 0.033
0.664, -0.412, 0.067, 0.033
0.680, -0.413, 0.066, 0.031
0.697, -0.412, 0.067, 0.033
0.714, -0.412, 0.067, 0.033
0.730, -0.412, 0.067, 0.033
0.747, -0.412, 0.067, 0.033
0.764, -0.412, 0.067, 0.033
0.780, -0.412, 0.067, 0.033
0.797, -0.412, 0.067, 0.033
0.814, -0.412, 0.067, 0.032
0.830, -0.412, 0.067, 0.033
0.847, -0.412, 0.067, 0.032
0.864, -0.412, 0.067, 0.033
0.880, -0.412, 0.067, 0.033
0.897, -0.412, 0.067, 0.033
0.914, -0.412, 0.067, 0.033
0.930, -0.412, 0.067, 0.032
0.947, -0.412, 0.067, 0.033
0.963, -0.412, 0.067, 0.032
0.981, -0.412, 0.067, 0.032
0.997, -0.412, 0.067, 0.032
1.014, -0.412, 0.067, 0.033
1.031, -0.412, 0.067, 0.033
1.047, -0.412, 0.067, 0.033
1.064, -0.412, 0.067, 0.033
1.080, -0.412, 0.067, 0.032
1.097, -0.412, 0.067, 0.033
1.113, -0.412, 0.067, 0.032
1.130, -0.412, 0.067, 0.033
1.147, -0.412, 0.067, 0.032
1.163, -0.412, 0.067, 0.033
1.180, -0.412, 0.067, 0.032
1.197, -0.412, 0.067, 0.033
1.214, -0.412, 0.067, 0.033
1.230, -0.412, 0.067, 0.033
1.247, -0.412, 0.067, 0.033
1.263, -0.412, 0.067, 0.032
1.281, -0.412, 0.067, 0.033
1.297, -0.412, 0.067, 0.033
1.314, -0.412, 0.067, 0.033
1.330, -0.412, 0.067, 0.033
1.347, -0.412, 0.067, 0.032
1.364, -0.412, 0.067, 0.033
1.380, -0.412, 0.067, 0.032
1.397, -0.412, 0.067, 0.032
1.413, -0.412, 0.067, 0.033
1.430, -0.412, 0.067, 0.032
1.447, -0.412, 0.067, 0.032
1.463, -0.412, 0.067, 0.033
1.480, -0.412, 0.067, 0.032
1.497, -0.412, 0.067, 0.033
1.513, -0.412, 0.067, 0.033
1.530, -0.412, 0.067, 0.032
1.547, -0.412, 0.067, 0.033
1.563, -0.412, 0.067, 0.033
1.580, -0.412, 0.067, 0.033
1.597, -0.412, 0.067, 0.033
1.613, -0.412, 0.067, 0.033
1.631, -0.412, 0.067, 0.033
1.647, -0.412, 0.067, 0.033
1.663, -0.412, 0.067, 0.033
1.680, -0.412, 0.067, 0.033
1.697, -0.412, 0.067, 0.033
1.713, -0.412, 0.067, 0.033
1.730, -0.412, 0.067, 0.032
1.747, -0.412, 0.067, 0.033
1.765, -0.412, 0.067, 0.032
1.781, -0.412, 0.067, 0.033
1.797, -0.412, 0.067, 0.033
1.813, -0.412, 0.067, 0.032
1.830, -0.412, 0.067, 0.033
1.847, -0.412, 0.067, 0.032
1.864, -0.412, 0.067, 0.032
1.880, -0.412, 0.067, 0.033
